customer_id,purchase_year,purchase_month,age,gender,annual_income,purchase_date,purchase_amount,next_month_purchase_amount,gender_Female,gender_Male
1122,2023,10,18.0,Female,31110.0,2023-10-02 19:16:58+03:00,242.6,661.4,True,False
1122,2023,12,18.0,Female,31110.0,2023-12-11 19:16:58+03:00,661.4,599.34,True,False
1123,2023,7,26.0,Female,52833.0,2023-07-19 19:16:58+03:00,744.87,429.79,True,False
1123,2023,9,26.0,Female,52833.0,2023-09-26 19:16:58+03:00,429.79,1410.99,True,False
1123,2023,11,26.0,Female,52833.0,2023-11-27 19:16:58+03:00,1410.99,554.83,True,False
1124,2023,6,71.0,Male,67467.0,2023-06-14 19:16:58+03:00,896.78,87.24,False,True
1124,2023,11,71.0,Male,67467.0,2023-11-19 19:16:58+03:00,87.24,941.2,False,True
1124,2024,3,71.0,Male,67467.0,2024-03-15 19:16:58+03:00,941.2,772.08,False,True
1124,2024,4,71.0,Male,67467.0,2024-04-21 19:16:58+03:00,772.08,830.29,False,True
1125,2023,7,63.0,Male,91860.0,2023-07-17 19:16:58+03:00,766.99,972.36,False,True
1125,2023,8,63.0,Male,91860.0,2023-08-03 19:16:58+03:00,972.36,497.2,False,True
1125,2023,9,63.0,Male,91860.0,2023-09-22 19:16:58+03:00,497.2,2098.44,False,True
1125,2023,10,63.0,Male,91860.0,2023-10-16 19:16:58+03:00,2098.44,1023.18,False,True
1125,2023,12,63.0,Male,91860.0,2023-12-22 19:16:58+03:00,1023.18,134.29,False,True
1126,2023,8,67.0,Female,60175.0,2023-08-04 19:16:58+03:00,254.86,510.02,True,False
1126,2023,9,67.0,Female,60175.0,2023-09-03 19:16:58+03:00,510.02,333.63,True,False
1126,2023,12,67.0,Female,60175.0,2023-12-08 19:16:58+03:00,333.63,931.99,True,False
1126,2024,2,67.0,Female,60175.0,2024-02-26 19:16:58+03:00,931.99,800.22,True,False
1127,2024,2,53.0,Female,74475.0,2024-02-02 19:16:58+03:00,470.91,1131.82,True,False
1128,2023,6,70.0,Male,32501.0,2023-06-11 19:16:58+03:00,321.08,936.16,False,True
1128,2023,7,70.0,Male,32501.0,2023-07-20 19:16:58+03:00,936.16,541.23,False,True
1130,2023,7,23.0,Female,122946.0,2023-07-22 19:16:58+03:00,170.38,516.04,True,False
1131,2023,7,33.0,Female,66938.0,2023-07-13 19:16:58+03:00,470.8,680.18,True,False
1131,2023,9,33.0,Female,66938.0,2023-09-03 19:16:58+03:00,680.18,982.63,True,False
1131,2023,12,33.0,Female,66938.0,2023-12-08 19:16:58+03:00,982.63,409.24,True,False
1133,2023,6,38.0,Female,121531.0,2023-06-03 19:16:58+03:00,1293.29,1061.29,True,False
1134,2023,6,42.0,Female,115589.0,2023-06-05 19:16:58+03:00,1265.15,1270.32,True,False
1134,2023,12,42.0,Female,115589.0,2023-12-23 19:16:58+03:00,1270.32,1080.42,True,False
1134,2024,2,42.0,Female,115589.0,2024-02-27 19:16:58+03:00,1080.42,1313.75,True,False
1135,2023,5,38.0,Female,128371.0,2023-05-30 19:16:58+03:00,946.57,877.33,True,False
1135,2023,8,38.0,Female,128371.0,2023-08-07 19:16:58+03:00,877.33,1126.3,True,False
1136,2023,6,40.0,Female,117327.0,2023-06-30 19:16:58+03:00,1997.8600000000001,356.19,True,False
1136,2023,7,40.0,Female,117327.0,2023-07-28 19:16:58+03:00,356.19,1232.38,True,False
1136,2023,8,40.0,Female,117327.0,2023-08-24 19:16:58+03:00,1232.38,600.5,True,False
1136,2023,9,40.0,Female,117327.0,2023-09-13 19:16:58+03:00,600.5,899.49,True,False
1136,2023,11,40.0,Female,117327.0,2023-11-13 19:16:58+03:00,899.49,226.94,True,False
1136,2024,1,40.0,Female,117327.0,2024-01-06 19:16:58+03:00,226.94,386.67,True,False
1136,2024,3,40.0,Female,117327.0,2024-03-03 19:16:58+03:00,386.67,1218.74,True,False
1137,2023,7,37.0,Female,115440.0,2023-07-05 19:16:58+03:00,594.78,1067.78,True,False
1137,2023,10,37.0,Female,115440.0,2023-10-07 19:16:58+03:00,1067.78,542.33,True,False
1137,2023,11,37.0,Female,115440.0,2023-11-23 19:16:58+03:00,542.33,810.23,True,False
1137,2023,12,37.0,Female,115440.0,2023-12-03 19:16:58+03:00,810.23,970.82,True,False
1137,2024,3,37.0,Female,115440.0,2024-03-20 19:16:58+03:00,970.82,1063.42,True,False
1137,2024,4,37.0,Female,115440.0,2024-04-21 19:16:58+03:00,1063.42,337.21,True,False
1138,2023,5,21.0,Male,34261.0,2023-05-29 19:16:58+03:00,450.44,172.49,False,True
1138,2023,6,21.0,Male,34261.0,2023-06-20 19:16:58+03:00,172.49,415.1,False,True
1138,2023,7,21.0,Male,34261.0,2023-07-09 19:16:58+03:00,415.1,165.64,False,True
1138,2023,9,21.0,Male,34261.0,2023-09-19 19:16:58+03:00,165.64,158.45,False,True
1139,2023,6,23.0,Female,55694.0,2023-06-09 19:16:58+03:00,79.92,43.56,True,False
1139,2023,9,23.0,Female,55694.0,2023-09-24 19:16:58+03:00,43.56,1259.38,True,False
1139,2023,10,23.0,Female,55694.0,2023-10-21 19:16:58+03:00,1259.38,809.86,True,False
1139,2024,2,23.0,Female,55694.0,2024-02-26 19:16:58+03:00,809.86,878.6700000000001,True,False
1140,2023,5,24.0,Female,61403.0,2023-05-25 19:16:58+03:00,658.96,679.3199999999999,True,False
1140,2023,7,24.0,Female,61403.0,2023-07-16 19:16:58+03:00,679.3199999999999,812.56,True,False
1140,2023,8,24.0,Female,61403.0,2023-08-11 19:16:58+03:00,812.56,1669.24,True,False
1140,2023,9,24.0,Female,61403.0,2023-09-06 19:16:58+03:00,1669.24,132.81,True,False
1140,2023,12,24.0,Female,61403.0,2023-12-09 19:16:58+03:00,132.81,988.31,True,False
1140,2024,1,24.0,Female,61403.0,2024-01-13 19:16:58+03:00,988.31,866.47,True,False
1141,2023,9,34.0,Female,94206.0,2023-09-06 19:16:58+03:00,2492.33,630.59,True,False
1141,2023,10,34.0,Female,94206.0,2023-10-09 19:16:58+03:00,630.59,425.42,True,False
1141,2023,12,34.0,Female,94206.0,2023-12-26 19:16:58+03:00,425.42,1072.33,True,False
1141,2024,1,34.0,Female,94206.0,2024-01-02 19:16:58+03:00,1072.33,2537.1499999999996,True,False
1141,2024,2,34.0,Female,94206.0,2024-02-02 19:16:58+03:00,2537.1499999999996,898.93,True,False
1141,2024,4,34.0,Female,94206.0,2024-04-09 19:16:58+03:00,898.93,271.84,True,False
1142,2023,9,73.0,Female,30808.0,2023-09-18 19:16:58+03:00,18.92,902.84,True,False
1143,2023,6,40.0,Male,42510.0,2023-06-09 19:16:58+03:00,890.03,638.11,False,True
1143,2023,7,40.0,Male,42510.0,2023-07-30 19:16:58+03:00,638.11,717.17,False,True
1143,2023,8,40.0,Male,42510.0,2023-08-20 19:16:58+03:00,717.17,1713.52,False,True
1143,2023,10,40.0,Male,42510.0,2023-10-25 19:16:58+03:00,1713.52,832.47,False,True
1143,2024,1,40.0,Male,42510.0,2024-01-01 19:16:58+03:00,832.47,509.85,False,True
1143,2024,2,40.0,Male,42510.0,2024-02-15 19:16:58+03:00,509.85,639.37,False,True
1143,2024,4,40.0,Male,42510.0,2024-04-21 19:16:58+03:00,639.37,120.8,False,True
1144,2023,5,60.0,Male,76663.0,2023-05-25 19:16:58+03:00,1178.64,945.38,False,True
1144,2023,8,60.0,Male,76663.0,2023-08-21 19:16:58+03:00,945.38,1015.41,False,True
1144,2023,11,60.0,Male,76663.0,2023-11-04 19:16:58+03:00,1015.41,1537.21,False,True
1144,2024,1,60.0,Male,76663.0,2024-01-15 19:16:58+03:00,1537.21,1858.74,False,True
1145,2023,12,26.0,Female,107530.0,2023-12-15 19:16:58+03:00,2089.73,892.91,True,False
1145,2024,2,26.0,Female,107530.0,2024-02-23 19:16:58+03:00,892.91,598.21,True,False
1146,2023,6,19.0,Male,78686.0,2023-06-17 19:16:58+03:00,627.87,382.33000000000004,False,True
1146,2023,7,19.0,Male,78686.0,2023-07-22 19:16:58+03:00,382.33000000000004,1126.1299999999999,False,True
1146,2023,9,19.0,Male,78686.0,2023-09-20 19:16:58+03:00,1126.1299999999999,574.54,False,True
1146,2023,10,19.0,Male,78686.0,2023-10-13 19:16:58+03:00,574.54,575.03,False,True
1146,2024,2,19.0,Male,78686.0,2024-02-29 19:16:58+03:00,575.03,113.26,False,True
1146,2024,4,19.0,Male,78686.0,2024-04-23 19:16:58+03:00,113.26,323.41,False,True
1147,2023,6,43.0,Female,126878.0,2023-06-13 19:16:58+03:00,972.28,623.03,True,False
1147,2023,8,43.0,Female,126878.0,2023-08-07 19:16:58+03:00,623.03,2913.71,True,False
1147,2023,9,43.0,Female,126878.0,2023-09-20 19:16:58+03:00,2913.71,6.45,True,False
1148,2023,7,48.0,Male,123052.0,2023-07-21 19:16:58+03:00,677.9,769.8499999999999,False,True
1148,2023,8,48.0,Male,123052.0,2023-08-22 19:16:58+03:00,769.8499999999999,1347.69,False,True
1148,2023,12,48.0,Male,123052.0,2023-12-19 19:16:58+03:00,1347.69,843.6,False,True
1148,2024,1,48.0,Male,123052.0,2024-01-04 19:16:58+03:00,843.6,1226.34,False,True
1150,2023,7,63.0,Female,88467.0,2023-07-29 19:16:58+03:00,447.18,1720.53,True,False
1150,2023,8,63.0,Female,88467.0,2023-08-08 19:16:58+03:00,1720.53,402.58,True,False
1150,2023,9,63.0,Female,88467.0,2023-09-08 19:16:58+03:00,402.58,1192.57,True,False
1150,2023,11,63.0,Female,88467.0,2023-11-07 19:16:58+03:00,1192.57,348.47,True,False
1150,2024,2,63.0,Female,88467.0,2024-02-14 19:16:58+03:00,348.47,1597.2,True,False
1150,2024,3,63.0,Female,88467.0,2024-03-08 19:16:58+03:00,1597.2,797.26,True,False
1150,2024,4,63.0,Female,88467.0,2024-04-05 19:16:58+03:00,797.26,934.12,True,False
1151,2023,8,62.0,Male,106773.0,2023-08-19 19:16:58+03:00,1983.97,97.75,False,True
1151,2023,10,62.0,Male,106773.0,2023-10-20 19:16:58+03:00,97.75,260.76,False,True
1151,2023,11,62.0,Male,106773.0,2023-11-24 19:16:58+03:00,260.76,1134.19,False,True
1152,2024,3,21.0,Female,47802.0,2024-03-27 19:16:58+03:00,994.89,618.81,True,False
1153,2023,8,37.0,Female,76689.0,2023-08-04 19:16:58+03:00,398.62,697.45,True,False
1153,2023,9,37.0,Female,76689.0,2023-09-25 19:16:58+03:00,697.45,219.32,True,False
1153,2023,11,37.0,Female,76689.0,2023-11-05 19:16:58+03:00,219.32,435.85,True,False
1153,2024,1,37.0,Female,76689.0,2024-01-07 19:16:58+03:00,435.85,432.41,True,False
1155,2023,6,34.0,Female,90726.0,2023-06-13 19:16:58+03:00,821.83,1145.46,True,False
1155,2023,8,34.0,Female,90726.0,2023-08-19 19:16:58+03:00,1145.46,993.3399999999999,True,False
1155,2023,12,34.0,Female,90726.0,2023-12-12 19:16:58+03:00,993.3399999999999,661.41,True,False
1155,2024,1,34.0,Female,90726.0,2024-01-08 19:16:58+03:00,661.41,1310.0700000000002,True,False
1155,2024,2,34.0,Female,90726.0,2024-02-07 19:16:58+03:00,1310.0700000000002,954.38,True,False
1156,2023,6,33.0,Male,79242.0,2023-06-15 19:16:58+03:00,41.3,962.15,False,True
1156,2023,7,33.0,Male,79242.0,2023-07-28 19:16:58+03:00,962.15,632.14,False,True
1156,2023,12,33.0,Male,79242.0,2023-12-15 19:16:58+03:00,632.14,691.22,False,True
1156,2024,1,33.0,Male,79242.0,2024-01-08 19:16:58+03:00,691.22,909.25,False,True
1157,2023,6,38.0,Male,113730.0,2023-06-22 19:16:58+03:00,273.13,171.19,False,True
1157,2023,8,38.0,Male,113730.0,2023-08-07 19:16:58+03:00,171.19,1061.69,False,True
1157,2023,12,38.0,Male,113730.0,2023-12-20 19:16:58+03:00,1061.69,607.72,False,True
1157,2024,2,38.0,Male,113730.0,2024-02-20 19:16:58+03:00,607.72,250.44,False,True
1157,2024,3,38.0,Male,113730.0,2024-03-13 19:16:58+03:00,250.44,766.5699999999999,False,True
1158,2023,5,21.0,Female,68260.0,2023-05-26 19:16:58+03:00,534.53,118.53,True,False
1158,2024,1,21.0,Female,68260.0,2024-01-23 19:16:58+03:00,118.53,750.53,True,False
1158,2024,2,21.0,Female,68260.0,2024-02-02 19:16:58+03:00,750.53,1849.87,True,False
1159,2023,9,21.0,Male,80000.0,2023-09-03 19:16:58+03:00,18.8,287.42,False,True
1159,2023,11,21.0,Male,80000.0,2023-11-17 19:16:58+03:00,287.42,531.95,False,True
1159,2023,12,21.0,Male,80000.0,2023-12-10 19:16:58+03:00,531.95,503.49,False,True
1159,2024,1,21.0,Male,80000.0,2024-01-26 19:16:58+03:00,503.49,283.7,False,True
1159,2024,4,21.0,Male,80000.0,2024-04-28 19:16:58+03:00,283.7,232.33,False,True
1160,2023,7,34.0,Female,122384.0,2023-07-15 19:16:58+03:00,940.02,1321.72,True,False
1160,2023,9,34.0,Female,122384.0,2023-09-06 19:16:58+03:00,1321.72,25.95,True,False
1160,2023,10,34.0,Female,122384.0,2023-10-16 19:16:58+03:00,25.95,1381.66,True,False
1160,2024,2,34.0,Female,122384.0,2024-02-21 19:16:58+03:00,1381.66,896.52,True,False
1160,2024,4,34.0,Female,122384.0,2024-04-10 19:16:58+03:00,896.52,1375.78,True,False
1161,2023,6,23.0,Male,52681.0,2023-06-28 19:16:58+03:00,445.75,426.05,False,True
1161,2023,10,23.0,Male,52681.0,2023-10-02 19:16:58+03:00,426.05,932.18,False,True
1161,2023,11,23.0,Male,52681.0,2023-11-28 19:16:58+03:00,932.18,351.2,False,True
1162,2023,7,62.0,Female,108648.0,2023-07-23 19:16:58+03:00,54.64,813.54,True,False
1162,2023,9,62.0,Female,108648.0,2023-09-05 19:16:58+03:00,813.54,624.95,True,False
1162,2023,12,62.0,Female,108648.0,2023-12-04 19:16:58+03:00,624.95,288.79,True,False
1162,2024,1,62.0,Female,108648.0,2024-01-24 19:16:58+03:00,288.79,1005.15,True,False
1162,2024,3,62.0,Female,108648.0,2024-03-04 19:16:58+03:00,1005.15,685.96,True,False
1163,2023,11,25.0,Female,32117.0,2023-11-22 19:16:58+03:00,524.61,180.67,True,False
1163,2023,12,25.0,Female,32117.0,2023-12-15 19:16:58+03:00,180.67,876.39,True,False
1164,2023,7,34.0,Male,77810.0,2023-07-19 19:16:58+03:00,114.74,147.13,False,True
1164,2023,8,34.0,Male,77810.0,2023-08-24 19:16:58+03:00,147.13,658.36,False,True
1164,2023,12,34.0,Male,77810.0,2023-12-23 19:16:58+03:00,658.36,560.72,False,True
1165,2023,7,48.0,Male,121010.0,2023-07-22 19:16:58+03:00,47.4,970.08,False,True
1165,2023,8,48.0,Male,121010.0,2023-08-20 19:16:58+03:00,970.08,1390.3,False,True
1165,2024,1,48.0,Male,121010.0,2024-01-13 19:16:58+03:00,1390.3,1286.14,False,True
1166,2024,2,18.0,Female,103576.0,2024-02-03 19:16:58+03:00,155.96,191.97,True,False
1167,2023,8,22.0,Male,68646.0,2023-08-02 19:16:58+03:00,167.03,196.18,False,True
1167,2023,11,22.0,Male,68646.0,2023-11-08 19:16:58+03:00,196.18,818.28,False,True
1168,2023,9,22.0,Female,98193.0,2023-09-18 19:16:58+03:00,980.98,975.3,True,False
1168,2023,10,22.0,Female,98193.0,2023-10-09 19:16:58+03:00,975.3,1661.6000000000001,True,False
1169,2023,7,40.0,Female,87617.0,2023-07-12 19:16:58+03:00,855.41,935.83,True,False
1169,2023,8,40.0,Female,87617.0,2023-08-11 19:16:58+03:00,935.83,977.1300000000001,True,False
1169,2023,10,40.0,Female,87617.0,2023-10-26 19:16:58+03:00,977.1300000000001,3085.73,True,False
1170,2024,1,22.0,Male,70795.0,2024-01-01 19:16:58+03:00,668.37,1006.13,False,True
1173,2023,6,53.0,Female,93196.0,2023-06-04 19:16:58+03:00,351.25,573.6,True,False
1173,2023,10,53.0,Female,93196.0,2023-10-15 19:16:58+03:00,573.6,896.01,True,False
1173,2024,1,54.0,Female,93196.0,2024-01-10 19:16:58+03:00,896.01,1831.5100000000002,True,False
1173,2024,2,54.0,Female,93196.0,2024-02-21 19:16:58+03:00,1831.5100000000002,866.56,True,False
1174,2023,5,37.0,Female,117402.0,2023-05-30 19:16:58+03:00,618.39,1505.71,True,False
1174,2023,7,37.0,Female,117402.0,2023-07-09 19:16:58+03:00,1505.71,563.79,True,False
1174,2024,1,37.0,Female,117402.0,2024-01-20 19:16:58+03:00,563.79,431.08,True,False
1175,2023,6,21.0,Male,85888.0,2023-06-20 19:16:58+03:00,1015.5799999999999,1100.71,False,True
1175,2023,7,21.0,Male,85888.0,2023-07-16 19:16:58+03:00,1100.71,505.85,False,True
1175,2023,9,21.0,Male,85888.0,2023-09-23 19:16:58+03:00,505.85,1867.04,False,True
1175,2023,10,21.0,Male,85888.0,2023-10-19 19:16:58+03:00,1867.04,766.05,False,True
1175,2023,12,21.0,Male,85888.0,2023-12-16 19:16:58+03:00,766.05,1132.48,False,True
1175,2024,2,21.0,Male,85888.0,2024-02-09 19:16:58+03:00,1132.48,24.22,False,True
1175,2024,4,21.0,Male,85888.0,2024-04-17 19:16:58+03:00,24.22,487.52,False,True
1176,2023,7,60.0,Male,112859.0,2023-07-24 19:16:58+03:00,1116.74,930.75,False,True
1176,2023,8,60.0,Male,112859.0,2023-08-18 19:16:58+03:00,930.75,284.23,False,True
1176,2023,10,60.0,Male,112859.0,2023-10-16 19:16:58+03:00,284.23,84.58,False,True
1176,2023,12,60.0,Male,112859.0,2023-12-12 19:16:58+03:00,84.58,2116.09,False,True
1177,2023,11,64.0,Male,107707.0,2023-11-15 19:16:58+03:00,2025.29,1120.64,False,True
1178,2023,8,28.0,Female,98240.0,2023-08-17 19:16:58+03:00,1102.1000000000001,1925.17,True,False
1178,2023,10,28.0,Female,98240.0,2023-10-17 19:16:58+03:00,1925.17,634.24,True,False
1178,2023,11,28.0,Female,98240.0,2023-11-26 19:16:58+03:00,634.24,41.89,True,False
1181,2023,8,68.0,Male,60024.0,2023-08-08 19:16:58+03:00,435.99,568.82,False,True
1181,2023,10,68.0,Male,60024.0,2023-10-04 19:16:58+03:00,568.82,205.4,False,True
1181,2024,2,68.0,Male,60024.0,2024-02-06 19:16:58+03:00,205.4,614.07,False,True
1182,2023,7,19.0,Female,59325.0,2023-07-11 19:16:58+03:00,66.25,841.03,True,False
1182,2023,8,19.0,Female,59325.0,2023-08-06 19:16:58+03:00,841.03,990.63,True,False
1182,2023,9,19.0,Female,59325.0,2023-09-30 19:16:58+03:00,990.63,514.63,True,False
1182,2024,2,19.0,Female,59325.0,2024-02-07 19:16:58+03:00,514.63,83.66,True,False
1183,2023,6,31.0,Male,104069.0,2023-06-20 19:16:58+03:00,998.51,627.67,False,True
1183,2023,9,31.0,Male,104069.0,2023-09-12 19:16:58+03:00,627.67,792.26,False,True
1183,2023,11,31.0,Male,104069.0,2023-11-13 19:16:58+03:00,792.26,559.01,False,True
1183,2024,3,31.0,Male,104069.0,2024-03-25 19:16:58+03:00,559.01,777.62,False,True
1184,2023,8,20.0,Female,65020.0,2023-08-06 19:16:58+03:00,205.59,968.94,True,False
1184,2023,9,20.0,Female,65020.0,2023-09-02 19:16:58+03:00,968.94,826.9,True,False
1184,2023,11,20.0,Female,65020.0,2023-11-13 19:16:58+03:00,826.9,427.05,True,False
1184,2023,12,20.0,Female,65020.0,2023-12-14 19:16:58+03:00,427.05,341.24,True,False
1184,2024,2,20.0,Female,65020.0,2024-02-06 19:16:58+03:00,341.24,153.85,True,False
1185,2023,7,21.0,Female,41894.0,2023-07-02 19:16:58+03:00,192.28,816.1800000000001,True,False
1185,2023,9,21.0,Female,41894.0,2023-09-01 19:16:58+03:00,816.1800000000001,512.26,True,False
1185,2023,11,21.0,Female,41894.0,2023-11-19 19:16:58+03:00,512.26,528.68,True,False
1185,2024,3,21.0,Female,41894.0,2024-03-11 19:16:58+03:00,528.68,940.93,True,False
1186,2024,2,28.0,Female,106969.0,2024-02-17 19:16:58+03:00,119.74,67.24,True,False
1186,2024,3,28.0,Female,106969.0,2024-03-06 19:16:58+03:00,67.24,437.49,True,False
1188,2023,12,23.0,Female,70128.0,2023-12-10 19:16:58+03:00,870.58,112.42,True,False
1188,2024,2,23.0,Female,70128.0,2024-02-20 19:16:58+03:00,112.42,173.32,True,False
1188,2024,3,23.0,Female,70128.0,2024-03-05 19:16:58+03:00,173.32,1198.59,True,False
1189,2023,7,38.0,Female,125037.0,2023-07-01 19:16:58+03:00,800.89,1355.38,True,False
1189,2023,8,38.0,Female,125037.0,2023-08-24 19:16:58+03:00,1355.38,458.9,True,False
1189,2023,9,38.0,Female,125037.0,2023-09-12 19:16:58+03:00,458.9,695.32,True,False
1189,2023,10,38.0,Female,125037.0,2023-10-06 19:16:58+03:00,695.32,1345.85,True,False
1189,2023,12,38.0,Female,125037.0,2023-12-11 19:16:58+03:00,1345.85,1402.29,True,False
1190,2023,7,20.0,Male,44025.0,2023-07-08 19:16:58+03:00,183.42,770.65,False,True
1190,2023,8,20.0,Male,44025.0,2023-08-08 19:16:58+03:00,770.65,712.9,False,True
1190,2023,11,20.0,Male,44025.0,2023-11-26 19:16:58+03:00,712.9,1000.6700000000001,False,True
1190,2023,12,20.0,Male,44025.0,2023-12-31 19:16:58+03:00,1000.6700000000001,509.41,False,True
1191,2023,10,26.0,Female,100742.0,2023-10-07 19:16:58+03:00,1030.82,1071.83,True,False
1191,2023,11,26.0,Female,100742.0,2023-11-23 19:16:58+03:00,1071.83,1825.0700000000002,True,False
1191,2023,12,26.0,Female,100742.0,2023-12-03 19:16:58+03:00,1825.0700000000002,73.64,True,False
1191,2024,1,26.0,Female,100742.0,2024-01-04 19:16:58+03:00,73.64,584.08,True,False
1191,2024,3,26.0,Female,100742.0,2024-03-14 19:16:58+03:00,584.08,372.14,True,False
1192,2023,5,25.0,Female,74090.0,2023-05-30 19:16:58+03:00,1195.36,2153.21,True,False
1192,2023,6,25.0,Female,74090.0,2023-06-09 19:16:58+03:00,2153.21,1722.48,True,False
1192,2023,8,25.0,Female,74090.0,2023-08-22 19:16:58+03:00,1722.48,2069.97,True,False
1192,2023,10,25.0,Female,74090.0,2023-10-27 19:16:58+03:00,2069.97,72.57,True,False
1192,2024,1,25.0,Female,74090.0,2024-01-05 19:16:58+03:00,72.57,86.47,True,False
1192,2024,3,25.0,Female,74090.0,2024-03-10 19:16:58+03:00,86.47,855.07,True,False
1193,2023,8,21.0,Male,54579.0,2023-08-18 19:16:58+03:00,317.06,657.03,False,True
1193,2023,10,21.0,Male,54579.0,2023-10-21 19:16:58+03:00,657.03,43.97,False,True
1193,2023,11,21.0,Male,54579.0,2023-11-06 19:16:58+03:00,43.97,242.76,False,True
1194,2023,7,18.0,Female,58874.0,2023-07-21 19:16:58+03:00,896.18,952.58,True,False
1194,2023,8,18.0,Female,58874.0,2023-08-07 19:16:58+03:00,952.58,1881.1,True,False
1194,2023,9,18.0,Female,58874.0,2023-09-02 19:16:58+03:00,1881.1,167.85,True,False
1194,2023,10,18.0,Female,58874.0,2023-10-02 19:16:58+03:00,167.85,753.68,True,False
1195,2023,5,37.0,Male,123900.0,2023-05-30 19:16:58+03:00,1118.73,252.74,False,True
1195,2023,6,37.0,Male,123900.0,2023-06-27 19:16:58+03:00,252.74,1327.03,False,True
1195,2023,8,37.0,Male,123900.0,2023-08-13 19:16:58+03:00,1327.03,270.1,False,True
1195,2023,9,37.0,Male,123900.0,2023-09-27 19:16:58+03:00,270.1,490.44,False,True
1195,2024,2,37.0,Male,123900.0,2024-02-21 19:16:58+03:00,490.44,1107.62,False,True
1196,2024,2,32.0,Female,99642.0,2024-02-28 19:16:58+03:00,1126.68,410.52000000000004,True,False
1196,2024,3,32.0,Female,99642.0,2024-03-02 19:16:58+03:00,410.52000000000004,1191.83,True,False
1198,2023,8,18.0,Male,46988.0,2023-08-01 19:16:58+03:00,1505.45,1431.13,False,True
1198,2023,9,18.0,Male,46988.0,2023-09-05 19:16:58+03:00,1431.13,800.57,False,True
1198,2024,1,18.0,Male,46988.0,2024-01-10 19:16:58+03:00,800.57,711.82,False,True
1199,2023,7,28.0,Female,76503.0,2023-07-01 19:16:58+03:00,954.29,246.61,True,False
1199,2023,8,28.0,Female,76503.0,2023-08-03 19:16:58+03:00,246.61,702.99,True,False
1199,2023,10,28.0,Female,76503.0,2023-10-21 19:16:58+03:00,702.99,1191.46,True,False
1199,2023,11,28.0,Female,76503.0,2023-11-05 19:16:58+03:00,1191.46,723.0799999999999,True,False
1199,2023,12,28.0,Female,76503.0,2023-12-08 19:16:58+03:00,723.0799999999999,1189.43,True,False
1199,2024,1,28.0,Female,76503.0,2024-01-26 19:16:58+03:00,1189.43,259.38,True,False
1200,2023,5,21.0,Female,32840.0,2023-05-27 19:16:58+03:00,619.74,472.74,True,False
1200,2023,6,21.0,Female,32840.0,2023-06-27 19:16:58+03:00,472.74,450.06,True,False
1200,2023,9,21.0,Female,32840.0,2023-09-09 19:16:58+03:00,450.06,245.95,True,False
1200,2023,10,21.0,Female,32840.0,2023-10-01 19:16:58+03:00,245.95,442.2,True,False
1200,2024,1,21.0,Female,32840.0,2024-01-22 19:16:58+03:00,442.2,240.25,True,False
1201,2024,1,30.0,Female,98664.0,2024-01-20 19:16:58+03:00,304.16,247.78,True,False
1202,2023,8,22.0,Male,66423.0,2023-08-29 19:16:58+03:00,196.56,103.95,False,True
1203,2023,6,30.0,Female,63786.0,2023-06-23 19:16:58+03:00,319.09,728.22,True,False
1203,2023,7,30.0,Female,63786.0,2023-07-08 19:16:58+03:00,728.22,137.70000000000002,True,False
1203,2023,8,30.0,Female,63786.0,2023-08-12 19:16:58+03:00,137.70000000000002,15.1,True,False
1203,2023,9,30.0,Female,63786.0,2023-09-03 19:16:58+03:00,15.1,2153.68,True,False
1203,2024,1,30.0,Female,63786.0,2024-01-24 19:16:58+03:00,2153.68,927.4,True,False
1204,2023,7,31.0,Female,109023.0,2023-07-02 19:16:58+03:00,697.99,691.68,True,False
1204,2023,8,31.0,Female,109023.0,2023-08-16 19:16:58+03:00,691.68,1275.95,True,False
1204,2024,2,31.0,Female,109023.0,2024-02-13 19:16:58+03:00,1275.95,893.95,True,False
1204,2024,4,31.0,Female,109023.0,2024-04-06 19:16:58+03:00,893.95,927.8,True,False
1205,2023,8,56.0,Male,90549.0,2023-08-06 19:16:58+03:00,345.25,532.44,False,True
1205,2023,9,56.0,Male,90549.0,2023-09-20 19:16:58+03:00,532.44,461.58,False,True
1205,2023,10,56.0,Male,90549.0,2023-10-30 19:16:58+03:00,461.58,625.14,False,True
1205,2023,11,56.0,Male,90549.0,2023-11-07 19:16:58+03:00,625.14,1536.8799999999999,False,True
1205,2024,1,56.0,Male,90549.0,2024-01-23 19:16:58+03:00,1536.8799999999999,1075.17,False,True
1207,2023,9,29.0,Female,62964.0,2023-09-25 19:16:58+03:00,1060.49,197.94,True,False
1207,2023,11,29.0,Female,62964.0,2023-11-04 19:16:58+03:00,197.94,357.83,True,False
1207,2023,12,29.0,Female,62964.0,2023-12-14 19:16:58+03:00,357.83,978.34,True,False
1208,2023,6,18.0,Male,80486.0,2023-06-13 19:16:58+03:00,1110.5,832.23,False,True
1208,2023,8,18.0,Male,80486.0,2023-08-10 19:16:58+03:00,832.23,1047.48,False,True
1208,2023,9,18.0,Male,80486.0,2023-09-17 19:16:58+03:00,1047.48,581.84,False,True
1208,2023,10,18.0,Male,80486.0,2023-10-26 19:16:58+03:00,581.84,263.99,False,True
1208,2023,11,18.0,Male,80486.0,2023-11-24 19:16:58+03:00,263.99,592.13,False,True
1208,2024,1,18.0,Male,80486.0,2024-01-16 19:16:58+03:00,592.13,629.75,False,True
